X,Y,completeness,is_in_health_zone,amenity,speciality,addr_full,operator,water_source,changeset_id,opening_hours,operational_status,source,emergency,name,wheelchair,url,dispensing,operator_type
-72.24462941,19.52668569,13,,hospital,,,CBP(COMITE BIENFAISANCE DE PIGNON),,7999993,,,,,Centre de Santé de Dondon,,,,
-72.38875472,18.53334433,13,,hospital,,,GINDEC,,15976286,,,,,Centre médico-social Antoine Lavoisier,,,,
-72.27881005,18.59682887,20,,pharmacy,,,,,33979156,,open,C-osm.ha/COOPI,,La Fleur Pharma,,,,
,,13,,hospital,,,,,16677898,,open,hot_iom_cosmha,,,,,,
-72.29044883,18.53186225,10,,hospital,,,,,8351772,,,,,Delmas Musseau,,,,
-72.19937442,19.43793307,6,,pharmacy,,,,,16005558,,,,,,,,,
-73.95912976,18.47815503,13,,hospital,,,MSPP - EGLISE CATHOLIQUE,,49377705,,,,,DISPENSAIRE LA PROVIDENCE DE BEAUMONT,,,,
-73.65399018,18.30043522,10,,pharmacy,,,,,15830090,,,,,Pharmacie Jube de Cavaillon,,,,
-72.49855832,18.32721783,10,,hospital,,,,,15491702,,,,,DP De La voute,,,,
-72.68984936,19.45116047,17,,pharmacy,,,,,17612580,7:00-17:00,,hot_cosmha_iom,,,,,pharmacie,
-72.31105264,18.54173663,17,,pharmacy,,,,,16677898,,,hot_cosmha_iom,,Pharmacie Tatou,,,yes,
-72.10927173,18.83577874,13,,pharmacy,,,,,15830090,,,survey,,Paraclet,,,,
-72.68938635,19.44763722,24,,pharmacy,,gonaives rue louverture,,,71738882,Mo-Sa 08:00-21:00,,hot_cosmha_iom,,Pharmacie Alpha d'urgence,,,no,
-71.83779362,19.66654353,17,,clinic,,,,,15912302,,,survey,,Clinique Medico Obstétrico-Gynécologique,,,,private
-72.32632136,18.23171367,20,,pharmacy,,,,,16677898,24/7,,hot_c.osm-ha_iom,,centre de sante de marigot,,,yes,
-72.26313045,18.65324503,17,,pharmacy,,,,,42435867,,,Survey-ARC,,Tho-Phama,,,yes,
-72.22650103,18.52358998,13,,hospital,,,MSPP/ PLAN,,15976286,,,,,Centre de santé Pernier,,,,
-72.60970244,18.51313766,10,,hospital,,,,,67211622,,,,,HOPITAL CARDINAL LEGER,,,,
-72.29373261,18.56800459,20,,hospital,,,,,41628173,,open,hot_cosmha_iom,,Centre de santé communautaire,,,,private_for_profit
-71.72639595,19.54911348,13,,pharmacy,,,,,15850003,,,survey,,,,,Bon berger pharmacie,
-72.53727693,18.23592214,17,,dentist,,,,,16677898,,open,hot_c.osm-ha_iom,,Clinique Cosmetic Dentistry,,,,
-72.30896781,18.54358409,10,,hospital,,,,,66003384,,,,,Centre de Santé du Souvenir,,,,
-72.27957163,18.64830147,17,,clinic,,,,,46653163,,,survey,,Plyclinique Evangélique Bethesda,,,,private
-72.52240006,18.24776543,13,,hospital,,,hand for help,,16677898,,,hot_c.osm-ha_iom,,,,,,
-72.46647734,18.22725902,17,,pharmacy,,,,,16677898,24/7,,hot _c.osm-ha_iom,,,,,yes,
-72.66619697,18.26786205,20,,hospital,,,CODEVA,,16677898,,restricted,hot _c.osm-ha_iom,,CENTRE DE SANTE ST JOSEPH,,,,
-72.70220144,19.10869703,10,,pharmacy,,,,,24411569,,,,,Pharmacie de Saint-Marc,,,,
-71.72809974,19.54924667,13,,clinic,,,,,15852261,,,survey,,policlinique agape de cite jacob,,,,
-72.30960617,18.55058499,13,,pharmacy,,,,,7003065,,,,,carole,,,no,
-72.25589787,18.65050356,13,,clinic,,,,,59384539,,,Survey-ARC,,,,,,private
-72.3184909,18.59113923,10,,hospital,,,,,15031960,,,,,Medecin Sans Frontiere MSF,,,,
-71.95350076,19.63687335,17,,hospital,,,MSPP / EGLISE CATHOLIQUE,,35334112,,,Health Facility List provided by PAHO/WHO,,Centre de Santé Saint-Pierre de Terrier Rouge,,,,
-72.26148835,18.57441063,10,,pharmacy,,,,,45723616,,,,,Pharmacie Le Samaritain,,,,
-72.16662666,18.53601112,13,,hospital,,,,,16677898,,open,,,centre de sante communautaire de turbé,,,,
-72.31883356,18.56169889,20,,hospital,,,,,41192073,,,,yes,Hôpital Bernard Mevs,,http://www.projectmedishare.org/what-we-do/critical-care-trauma-hospital/; http://www.caribjournal.com/2013/07/17/another-hospital-in-haiti-goes-solar/#,yes,
-72.60970144,19.30190677,24,,pharmacy,,,,,16677898,Tu-Su 08:00-15:00;Sa 08:00-12:00,open,hot_iom_cosmha,,pharmacie du jourdain,,,yes,
-72.25168437,18.65559733,13,,pharmacy,,,,,58916679,,,Survey-ARC,,Suzie Pharma Et Beauty Store,,,,
-72.23805565,18.66305219,17,,clinic,,,,,39717603,,,Survey-ARC,,Clinique Emmanuel,,,,private
-72.47883805,19.5945082,10,,hospital,,,,,10490175,,,,,Disp La Trouble,,,,
-72.26806546,18.6603782,17,,pharmacy,,,,,39150585,,,Survey-ARC,,Produits Pharma,,,yes,
-73.07115706,18.43317514,13,,hospital,,,MGMH,,42700273,,,,,BERACA,,,,
-71.95448304,19.44353595,10,,hospital,,,,,4177495,,,,,Dispensaire de Vallières,,,,
-73.30495114,18.30994172,10,,hospital,,,,,11101673,,,,,CLINIQUE MOBILE FHAPROMES,,,,
-71.72504093,19.54788939,17,,clinic,,,,,17726493,,,survey,,SAMA Ophtalmologie et Lunetterie,,,,private
-72.19885055,19.73758594,17,,pharmacy,,,,,15774739,,,survey,,Pharmacie Communautaire d´Altagrace,,,Phamarcie Communautaire d´Altagrace,
-72.3268231,18.23242529,6,,hospital,,,,,7652005,,,,,,,,,
-72.75517406,18.18301599,17,,hospital,,"C/O Rue Dehoux No. 81, Pap",,,5687055,,,https://spreadsheets.google.com/ccc?key=0ArlMTYEgfvwsdERtTkxRUVVqRXdpVzlDSlFnb3F1UHc&hl=en,,CENTRE DE SANTE DE BAINET,,,,
-72.34340242,18.52654795,24,,hospital,,,MDMF,,41628173,,open,hot_iom-cosmha,,Centre de Traitement du Choléra,,,,private_non_profit
-72.53299596,18.23559625,10,,dentist,,,,,42782751,,,,,Clinique Dentaire,,,,
-72.29019293,19.25197845,10,,hospital,,,,,19170206,,,,,DISPENSAIRE DE L'ERMITHE,,,,
-72.2854652,18.59739775,13,,pharmacy,,,,,16677898,,open,,,Lunie clinique medical,,,,
-72.27091003,19.67759892,10,,hospital,,,,,4177495,,,,,CENTRE DE SANTE JEHOVAH JIREH,,,,
-72.21310783,18.61154875,13,,hospital,,,MSPP,,6386171,,,,,HOPITAL DE BEUDET,,,,
,,6,,hospital,,,,,19170206,,,,,,,,,
-73.76118961,18.30087443,10,,hospital,,,,,42884253,,,,,HIC,,,,
-72.67341933,19.470767,10,,dentist,,,,,11127785,,,,,Soin Dentaire Emile Simeon,,,,
-72.13778336,18.53946765,10,,hospital,,,,,6386171,,,,,DP de FOPECG,,,,
-73.3014356,18.31073976,10,,hospital,,,,,11101673,,,,,CENTRE MEDICAL DE MASEILLAN,,,,
-72.43349606,19.80828579,17,,hospital,,,DR.. BIBIA,,4177495,,,Health Facility List provided by PAHO/WHO,,CENTRE DE SANTE DE BAYEUX,,,,
-72.21479536,19.74661518,17,,clinic,,,,,15779446,,,survey,,Dispenssaire ASMIC,,,,private
-73.20544462,19.83767492,10,,hospital,,,,,55530191,,,,,Dispensaire de Grande Lison,,,,
-72.64277391,18.42715459,10,,hospital,,,,,6385826,,,,,CENTRE DE SANTE FARNESE LOUIS CHARLES DE PASQUA,,,,
-72.93329906,19.83329915,13,,hospital,,,,,22533595,,,Medical Mission Exchange,,Clinic de Reference,,,,
-72.33726301,18.53553704,13,,hospital,,,DR MARGARETTE TIMOTHEE NOEL,,9328873,,,,,Centre Hospitalier de la Vie,,,,
-72.28166493,18.58690763,13,,pharmacy,,,,,16677898,,,hot_iom_cosmha,,pharmacie com sopram,,,,
-72.30812366,18.56420583,10,,hospital,,,,,9067532,,,,,centre de sante de cite siclaire,,,,
-72.27588452,18.61537576,10,,hospital,,,,,6386171,,,,,FOSREF- J. PLAINE DU CUL DE SAC,,,,
-73.62682988,18.36126537,10,,hospital,,,,,15830090,,,,,Dispensaire Notre Dame De Gros Marin,,,,
-72.1789841,19.18842552,10,,hospital,,,,,4177495,,,,,Dispensaire Hatty (NF),,,,
-72.47872507,19.12251418,20,,pharmacy,,,,,19731181,"Mo-Su ""please add opening times""",,cosmha,,Pharmacie Bon Samaritain,,,no,
-71.72560503,19.54979837,20,,clinic,,,OFATMA,,15874682,,,survey,,OFATMA,,,,private
-72.02402526,19.6168515,13,,pharmacy,,,,,16243574,,,survey,,,,,Pirono,
-72.40653517,18.53604297,13,,hospital,,,,,6386171,,,http://www.zki.dlr.de/media/download/applications/2010/haiti/DLR_20100118_haiti_earthquake_Carrefour_DRK_hospital_low.jpg,,German Red Cross Field Hospital,,,,
-71.85307903,18.21546393,10,,hospital,,,,,4177495,,,,,CSL Sacré Coeur,,,,
-71.72715442,19.55081929,17,,pharmacy,,,,,15864732,,,survey,,Jouvence Pharmacie,,,yes,
-72.94601776,18.78777835,13,,hospital,,,COMMUNAUTAIRE,,4177495,,,,,DISPENSAIRE COMMUNAUTAIRE DE MARE SUCRIN,,,,
-72.33344598,19.64372732,10,,hospital,,,,,15899341,,,,,Grison Garde (NF),,,,
-72.29018606,18.56386402,10,,pharmacy,,,,,73695718,,,,,Christ Pharma,,,,
-72.32210208,18.55593239,6,,dentist,,,,,13901321,,,,,,,,,
-73.12999651,18.27741432,13,,hospital,,,Docteur Jean Baptiste Jeunes,,68197637,,,,,Hopital Saint Boniface,,,,
-73.19996503,18.455987,10,,hospital,,,,,4177495,,,,,SSPE de L homond,,,,
-73.09440695,19.76477767,13,,hospital,,,MSPP,,4177495,,,,,DISPENSAIRE DE BOUCAN PATRIOT,,,,
-72.27688121,18.59653014,13,,,,,,,33979156,,,C-osm.ha/COOPI,,Clinique Medical Sainte Croix,,,,
-71.92619537,18.95698684,13,,hospital,,,MSPP,,4177495,,,,,DISPENSAIRE HOYE,,,,
-74.11743743,18.63883168,13,,clinic,,,Dr. Max,,68274076,,,,,CEDREMI,,,,
,,13,,hospital,,,,,16677898,,open,hot_iom_cosmha,,,,,,
-72.68760662,19.43854545,13,,dentist,,,,,16677898,,,hot_cosmha_iom,,clinique dentaire,,,,
-72.68126395,19.44779706,13,,dentist,,,,,16677898,,,hot_cosmha_iom,,clinique dentaire,,,,
-72.25037302,18.63261649,17,,hospital,,,,,17173722,,closed,hot_iom_cosmha,,Centre de sante Pasdec,,,,
-72.06350201,19.52180298,10,,hospital,,,,,4177495,,,,,Dispensaire de Sainte Suzanne,,,,
-72.32322425,19.19228262,10,,hospital,,,,,4177495,,,,,DISPENSAIRE LA CROIX,,,,
-72.29659503,18.28723297,10,,hospital,,,,,6386117,,,,,Dispensaire Seguin,,,,
-72.22744072,18.57751705,13,,pharmacy,,,,,72116092,,,hot_iom_cosmha,,Pharmacie Rx Temps,,,,
-72.29019955,18.51684213,13,,pharmacy,,,,,17612580,9:00-16:00,,,,,,,phamabus,
,,6,,hospital,,,,,44648761,,,,,,,,,
-71.88575688,19.55920119,17,,hospital,,,EGLISE BAPTISTE,,4177495,,,Health Facility List provided by PAHO/WHO,,DISPENSAIRE DE DANDA,,,,
,,13,,hospital,,,MSPP,,10603331,,,,,Hôpital Sanatorium,,,,
-72.69861021,19.11404435,10,,hospital,,,,,49032595,,,,,Maternité Hopital Saint-Nicolas,,,,
-72.53340801,18.2357136,10,,hospital,,,,,15531780,,,,,Centre Jeunes FOSREF,,,,
-72.22726763,19.63302363,17,,hospital,,,SOEURS DE,,4177495,,,Health Facility List provided by PAHO/WHO,,DISPENSAIRE DE THILBAULT,,,,
-73.11644784,18.37467206,10,,hospital,,,,,8677388,,,,,SSPE Saint Joseph de Pemerle,,,,
-72.31700002,18.94969995,10,,hospital,,,,,4177495,,,,,HAS DESLANDES (UF9),,,,
-72.18478647,19.72740486,17,,clinic,,,,,16098732,,,survey,,Centre de Sante Communautaire de Nutrition et D'education Familiale Madeline,,,,community
-72.12610645,19.66951592,13,,hospital,,,MSPP,,16139737,,,,,Centre de Santé de Limonade,,,,
-73.28309977,18.31780269,13,,pharmacy,,,,,15830090,,,survey,,Mertha Pharma,,,,
-72.67297207,19.47032762,13,,pharmacy,,,,,11127785,,,,,Pharmacie Dieu vivant,,,no,
-72.22179308,18.57249704,17,,hospital,,,,,16677898,,open,CNIGS/OIM/ FOCS,,POLY CLINIQUE DE COTTARD,,,,
-72.69745971,19.10683842,13,,doctors,,,,,26932552,,,bing,,Merk Clinique,,,,
,,13,,hospital,,,,,16677898,,MSF,hot_oim_che116,,,,,,
-72.52641985,18.54109827,10,,pharmacy,,,,,66947759,,,,,Pharmacie Jésus Miséricorde,,,,
-72.20557007,19.68464693,17,,hospital,,,MSPP,,53320005,,,Health Facility List provided by PAHO/WHO,,Dispensaire de Carrefour des Peres,,,,
-71.83721795,19.66248954,13,,pharmacy,,,,,16420446,,,survey,,Pharmacie des 3 Vertus,,,,
,,13,,hospital,,,,,16677898,,MSF,hot_oim_che116,,,,,,
-73.39747318,18.28078385,10,,pharmacy,,,,,15830090,,,,,Bibie Pharma,,,,
-72.68212737,19.44403878,20,,pharmacy,,,,,33344944,24/7,,hot_cosmha_iom,,louis Pasteur,,,no,
-72.31475006,18.59520999,10,,hospital,,,,,6386171,,,,,Medical Center near Blanchard,,,,
-72.11570626,19.33431313,10,,pharmacy,,,,,72657816,,,,,Pharmacie Don de Dieu,,,,
-72.73823147,18.99794803,13,,hospital,,,Dr Raymond Decimus,,10101163,,,,,Centre de Santé Pierre Payen,,,,
-72.27275698,18.64569453,17,,pharmacy,,,,,39689590,,,Survey-ARC,,OJVD Pharma,,,yes,
-71.97566696,19.55637096,13,,hospital,,,MSPP,,4177495,,,,,DISPENSAIRE DE ROCHES PLATES,,,,
-72.29519206,18.46779232,13,,hospital,,,"Mission Baptiste de Fermathe, MSPP",,11713772,,,,,Hopital Fermathe,,,,
-72.30442004,18.24780692,10,,hospital,,,,,6386117,,,,,CENTRE DE SANTE DE PEREDO,,,,
-72.18393303,18.53947394,10,,hospital,,,,,6386171,,,,,Ag/s,,,,
-72.69671565,19.87252176,10,,hospital,,,,,9350724,,,,,Jean Clair,,,,
-73.77761797,18.19301702,13,,hospital,,,MSPP,,42884253,,,,,Colette,,,,
-71.82189692,18.74496015,10,,hospital,,,,,32454306,,,,,Centre de Santé de Savanette,,,,
-72.90157113,19.55376552,13,,hospital,,,,,4177495,,,2005 MSPP database with geocodes,,DP DE CORIDON,,,,
-72.66700004,19.66699992,10,,hospital,,,,,3910148,,,,,CS CAMPECHE,,,,
-73.77330716,18.35311095,13,,hospital,,,MSPP,,42884253,,,,,Melon,,,,
-74.13791701,18.59528668,13,,hospital,,,MSPP,,42972734,,,,,DISPENSAIRE DE LATIBOLIERE,,,,
-73.20683006,18.48299399,13,,hospital,,,MSPP / EGLISE CATHOLIQUE,,4177495,,,,,CAL DE MADIAN,,,,
-72.32930255,18.57495939,17,,pharmacy,,,,,41628173,,open,,,pharmacie emmanuel,,,,private_laic
-73.78300008,18.26699997,10,,hospital,,,,,42760303,,,,,La Fanmy,,,,
-72.24760993,18.66779182,13,,hospital,,,,,42435867,,,Survey-ARC,,,,,,private
-73.85955208,18.20475487,6,,pharmacy,,,,,29545322,,,,,,,,,
-72.26821348,18.65101477,13,,pharmacy,,,,,42383430,,,Survey-ARC,,John Rx Pharma,,,,
-72.31105867,18.55498943,13,,pharmacy,,,,,16677898,,,iom_c-osm.ha,,,,,no,
-72.66423167,19.09590834,17,,hospital,,,Dispensaire saint- Laurent de Barbe,,16724243,,open,Bing with offset,,,,,,
-72.74765851,18.39258687,10,,hospital,,,,,4177495,,,,,DP DE DANO (Danneau ),,,,
-72.22684527,18.57905672,13,,hospital,,,,,72116092,,,hot_iom_cosmha,,clinique notre dame du rosaire,,,,
-72.1,18.83333298,10,,hospital,,,,,3935016,,,,,MIREBALAIS CLINIC PROFAMIL FAMILY PLAN,,,,
-72.32729484,18.54102735,13,,pharmacy,,,,,75398098,,,,,Pharmacie Lavoisier,,,,
,,13,,hospital,,,,,31930607,,,hot_OIM_che116,,Save the children,,,,
-72.23092164,18.57950096,13,,hospital,,,,,16677898,,,hot_iom_cosmha,,Le Vivant Centre Materno Infantil,,,,
-72.01542107,19.69108247,13,,hospital,,,,,15694595,,,survey,,,,,,public
-73.39761601,18.2812736,10,,hospital,,,,,15830090,,,,,Sant Dygno Tik Entegral Aken,,,,
-72.02676924,19.61250146,6,,hospital,,,,,16763188,,,,,,,,,
-72.45325431,19.72128473,17,,hospital,,,MSPP/ICC,,4177495,,,Health Facility List provided by PAHO/WHO,,DISPENSAIRE DE PETIT BOURG DE PORT-MARGOT,,,,
-72.51317041,18.7698539,13,,hospital,,,,,15830090,,,survey,,Clinique Médicale St Pierre,,,,
-72.24713853,18.55234586,10,,hospital,,,,,41786053,,,,,Argentina Hospital,,,,
,,6,,pharmacy,,,,,5954225,,,,,,,,,
-71.98300003,18.46699998,10,,hospital,,,,,3910148,,,,,CENTRE DE SANTE STE-ELISABETH,,,,
-73.11480683,18.37359884,13,,hospital,,,MSPP,,8677388,,,,,Dispensaire Saint Michel du Sud,,,,
-72.2528,18.57916116,10,,clinic,,,,,67989870,,,,,Centre Obstétrique Holy,,,,
-73.75267284,18.19785497,13,,pharmacy,,,,,15830090,,,survey,,,,,no,
-71.83660448,19.66186098,13,,pharmacy,,,,,16511375,,,survey,,,,,no,
-72.38448205,19.66303595,10,,doctors,,,,,13483946,,,,,Dispasè kominote Doktè Policap Souffriere,,,,
-72.40102717,18.52653043,10,,hospital,,,,,6386171,,,,,Shekina Clinic MSF support,,,,
-73.39397106,18.28242997,10,,pharmacy,,,,,15830090,,,,,Dina Pharma,,,,
-71.73153456,19.5571291,17,,pharmacy,,,,,29273602,,,survey,,Darmilou Pharma,,,no,
-73.74817654,18.19373979,13,,pharmacy,,,,,15830090,,,survey,,Anixa Pharma,,,,
-73.34594887,19.77839592,10,,hospital,,,,,17218259,,,,,Mare Rouge,,,,
-73.75403641,18.19601179,13,,hospital,,,,,15830090,,,survey,,Clinique Médicale,,,,
-72.27924298,18.64856524,13,,clinic,,,,,46925923,,,survey,,"Clinico JeJica ,Medicale Communautaire Jehovah Jiré de canaan",,,,
-73.75385528,18.19874479,17,,pharmacy,,,,,42631932,,,survey,,Pharmacie Commercial,,,no,
-71.87388475,18.66252765,17,,pharmacy,,,,,16677898,,,hot_iom_c.osm-ha,,pharmacie express,,,no,
-72.2950375,18.56695174,24,,hospital,,,,,41628173,,open,hot_iom_cosmha,,Centre de santé Dieu qui donne,,,pharmacie,private_for_profit
-72.52742317,18.23616463,13,,pharmacy,,,,,16677898,,,hot_cosmha_iom,,save the children,,,,
-72.30712622,18.57626496,13,,hospital,,,Médecins du Monde,,6386171,,,,,MDM GRIFFIF Hospital,,,,
-73.63253502,18.34261698,10,,hospital,,,,,4177495,,,,,Cavaillon NDPS,,,,
-73.26895891,18.42495434,13,,hospital,,,MSPP,,4177495,,,,,DISPENSAIRE DE JAVEL (FERME),,,,
-72.47719445,19.1213128,13,,hospital,,,Docteur Dieula Louissaint,,16677898,,,,,Hopital Charles Coliton,,,,
-72.31079271,18.55084265,10,,pharmacy,,,,,72872134,,,,,Chi Pharma 2,,,,
-72.3410145,18.53766018,10,,hospital,,,,,17586301,,,,,Hôpital Psychiatrie,,,,
-72.30460176,18.41797029,10,,hospital,,,,,42992247,,,,,Centre de Santé AFE Neg Kombit Furcy,,,,
-72.32644801,18.54064866,13,,pharmacy,,,,,75398098,,,,,Pharmacie du Bon Berger,,,,
-72.53390003,18.23565593,13,,hospital,,,Josette Rose,,42781533,,,,,CRAAJ/Konesans Fanmi,,,,
-72.31549421,18.53139948,17,,pharmacy,,,,,16677273,,,survey,,Emmanuelle Pharmacie,,,no,
-72.91642696,19.63639785,17,,hospital,,,,,16677898,,open,hot_cosmha_iom,,centre de sante communautaire de source chaude,,,,
-72.57328836,19.81172362,17,,hospital,,,,,28445792,,,"Bing,survey",,Saint Jules Clinic,,,,private
-74.01566293,18.59917907,13,,hospital,,,MSPP - SOEURS BON PASTEUR,,4177495,,,,,DISPENSAIRE DE ROSEAUX,,,,
-71.85430664,18.39378665,13,,hospital,,,MSPP,,56567956,,,,,Centre de Santé de Fonds-Verettes,,,,
-72.34171825,18.55421502,17,,pharmacy,,,,,16677898,,open,hot_iom_cosmha,,Pharmacie Henry,,,,
-72.29401156,18.56465267,17,,dentist,,,,,16677898,Mo-Fr 08:30-20:00,,hot_iom_cosmha,,clinique dentaire par la foi,,,,
-71.72195245,19.54997263,13,,pharmacy,,,,,15850187,,,survey,,,,,Pharmacie Ouanaminthe,
-71.72154182,19.54989183,10,,pharmacy,,,,,15919127,,,,,Pharmacie de Ouanaminthe,,,,
-72.32083784,18.60217325,13,,clinic,,,,,57058550,,,Concern,,Clinique medicale de duvivier,,,,
,,6,,hospital,,,,,42779547,,,,,,,,,
-72.33438576,18.55258097,13,,pharmacy,,,,,16677898,,,hot_iom_cosmha,,bethel,,,,
-72.26466844,18.66238055,17,,clinic,,,,,42435867,,,Survey-ARC,,Clinique medicale Bethel,,,,private
-72.69943625,19.11504087,13,,pharmacy,,,,,24321025,,,,,Roy,,,no,
-71.88190531,19.5206348,17,,hospital,,,MSPP / CDS,,16130439,,,Bing,,DISPENSAIRE D'ACUL SAMEDI,,,,
-72.51670783,18.77431894,13,,hospital,,,,,15830090,,,survey,,Croix Rouge Haitienne,,,,
-72.23307898,18.58299906,17,,pharmacy,,,,,16677898,,,hot_oim_cosmha,,Shalom Pharmacie,,,no,
-72.08194907,18.78505699,10,,hospital,,,,,4177495,,,,,Dispensaire Grand Boucan (NF),,,,
-73.99758954,18.47729187,13,,hospital,,,CITYMED,,3910148,,,,,DISPENSAIRE DE MOMBIN,,,,
-72.65533998,19.09387003,27,,hospital,,,Dispensaire St Laurent,,74955126,,open,GPS,yes,Dispensaire St-Laurent,,,,
-72.30064994,18.56668394,20,,hospital,,,,,41628173,,open,CNIGS/OIM/ FOCS,,BETHESDA MATERNTE,,,,private_for_profit
-72.86023678,18.43386665,13,,hospital,,,,,3905927,,,MINUSTAH GIS,,Complexe Materno-Medico,,,,
-74.09595226,18.53811984,10,,clinic,,,,,43284016,,,,,HHF_Clinique,,,,
,,6,,pharmacy,,,,,5954225,,,,,,,,,
-72.71632252,18.95889926,17,,hospital,,,Madame Roland,,16724243,,open,Bing  with offse,,,,,,
-72.18873712,19.72459416,17,,hospital,,,,,15789029,,,survey,,Dispensaire Diference plus,,,,private
,,10,,hospital,,,,,39147609,,,,,Hôpital de l'Université d'État d'Haïti,,,,
-72.32072125,18.23245647,20,,pharmacy,,,,,16677898,24/7,,hot_c.osm-ha_iom,,jerusalem pharma,,,no,
-73.72305665,18.35694668,13,,hospital,,,PAROISSE DE DORY; MSPP,,42884253,,,,,Dory,,,,
-72.2875714,18.51286223,10,,pharmacy,,,,,7912375,,,,,Yola Pharma,,,,
-72.70834864,18.94956207,17,,pharmacy,,,,,11031125,,,Bing  with offse,,Bourpharma,,,no,
-72.53755907,18.23831827,17,,pharmacy,,,,,16677898,24/7,,iom_c-osm.ha,,pharmacie st michel archange,,,,
,,13,,hospital,,,Red Cross,,12414535,,,digitalglobe,,,,,,
,,10,,hospital,,,,,12068931,,,,,DISPENSAIRE ZEV ATISAN LAPE,,,,
-72.91794207,19.71702497,17,,hospital,,,,,16677898,,open,hot_iom_cosmha,,agent jean claude pierre,,,,
-72.29144921,18.50961533,13,,hospital,,,F.O.C.A.S,,15976286,,,,,Centre médico-social J.M.P. annexte # 50,,,,
-72.67885147,19.67003183,6,,pharmacy,,,,,63291357,,,,,,,,,
-72.46635874,18.22723715,10,,hospital,,,,,10305250,,,,,DP DE CYVADIER,,,,
-71.81062913,19.49752094,13,,hospital,,,MSPP,,4177495,,,,,DISPENSAIRE D'ACUL DES PINS,,,,
-72.46390008,19.75397097,10,,hospital,,,,,4177495,,,,,Disp Cath de Pt Bourg,,,,
-72.79119781,20.03652903,13,,hospital,,,MSPP,,4177495,,,,,DISPENSAIRE DE MARE ROUGE,,,,
-72.71037212,18.94735796,13,,hospital,,,,,16724243,,open,Bing  with offse,,,,,,
-72.08774013,19.58694168,20,,hospital,,,Les Soeurs,,16339388,,,survey,,Dispensaire Notre Dame de Lourdes,,,,community
-72.83862094,19.94047896,13,,pharmacy,,,,,16677898,,open,,,Pharmacie et  Clinique St Monfort,,,,
-72.34391833,18.52428123,10,,hospital,,,,,44402707,,,,,Centre de santé communautaire,,,,
-72.78883704,18.21248692,10,,hospital,,,,,4177495,,,,,Dispensaire Brésilienne,,,,
-73.35000001,18.33299992,10,,hospital,,,,,8677119,,,,,Centre de Santé Lucelia Bontemps,,,,
-72.32770915,19.13812438,10,,hospital,,,,,4177495,,,,,DISPENSAIRE SAINTE ROSE DE LIMA,,,,
,,17,,hospital,,,Rev Bertholde Phanor,,6385826,,,Google Crisis Mapping Group,,HOPITAL STE CROIX,,,,
-73.25597216,19.79990313,10,,hospital,,,,,33298889,,,survey,,,,,,
-73.76143101,18.30073697,10,,hospital,,,,,42884253,,,,,Quatre Chemins,,,,
-72.33925632,18.55366408,20,,pharmacy,,,,,19463861,,open,hot_iom_cosmha,,Pharmacie Bon Secour,,,yes,
-72.18393303,18.53947394,10,,hospital,,,,,6386171,,,,,C/S Maison,,,,
-72.26739843,18.58037947,13,,hospital,,,HAITI MED,,6386171,,,,,CENTRE DE SANTE DE TABARRE - HAITI -MED,,,,
-73.75384975,18.19594616,13,,pharmacy,,,,,15830090,,,survey,,,,,Dieu y Pourvoira Pharmacie,
-72.68778784,19.44875218,20,,pharmacy,,,,,33344944,24/7,,hot_cosmha_iom,,Agrepharm depot de produits pharmaceutique,,,no,
-72.34900003,18.52799995,10,,hospital,,,,,10183924,,,,,Clinique Communautaire de Martissant,,,,
-72.31745557,18.60589884,20,,clinic,,,,,57079379,"Mo, We, Fr 18:00-22:00",,,no,Docteur Benjamain,no,,,
-72.28428243,18.60512343,17,,clinic,,,,,30686435,,open,hot_iom_cosmha,,Medic plus clinique hospitaliere,,,,
-72.08924267,19.5835642,17,,hospital,,,,,16340048,,,survey,,Centre De Sante de Sainte Suzanne,,,,public
,,10,,hospital,,,,,16677898,,open,,,,,,,
-72.33115806,18.57288378,17,,hospital,,,,,16677898,,closed,"CNIGS/FOCS/OIM,cosmha,drr:iom",,Centre Médical Michael Bendiovani,,,,
-72.94462678,19.71774849,13,,hospital,,,,,27208619,,,survey,,Centre de Traitement Cholera,,,,
-72.51347811,18.77128796,17,,pharmacy,,,,,15830090,,,survey,,La Messi Pharmacy,,,no,
